"NOME","NUM","SEQ","SENTIDO","ITINERARY_ID","COD"
"Estação Tubo Teófilo Otoni","108147","14","Atendimento Tubo Eufrásio Correia-Term. Centenário","2327","302"
"Terminal Oficinas - 303 - Centenário / Campo Comprido","105601","14","Term. Centenário","2326","302"
"Estação Tubo Pres.Taunay","108179","14","Terminal Centenário","1384","303"
"Estação Tubo Viaduto Capanema","108164","14","Terminal Campo Comprido","1346","303"
"Av. Pres. Affonso Camargo, 961 - Cristo Rei","130430","14","Rui Barbosa","2145","308"
"Rua Eng. Costa Barros, 534 - Cajuru","140739","14","Centenário","2144","308"
"R. da Trindade, 494 - Cajuru","140237","14","Centenário","10793","309"
"R. da Trindade, 494 - Cajuru","140237","14","Centenário / Recolhe","10775","309"
"Terminal Oficinas - 321 - Trindade","105605","14","Terminal Oficinas","10653","321"
"Rua Roraima, 1215 - Cajuru","140370","14","Terminal Oficinas","10634","322"
"Rua Amador Bueno, 797 - Cajuru","140394","14","Terminal Centenário","10633","322"
"Rua Leonardo Novicki, 312 - Cajuru","140444","14","Autódromo","634","323"
"Terminal Centenário - 331 - Mercúrio","105108","14","Mercúrio Circular","11276","331"
"Rua João Tobias de Paiva Neto, 1368 - Cajuru","140389","14","Acrópole","11333","332"
"Rua Fernando Zibarth, 1609 - Cajuru","140407","14","Agrícola (Circular)","638","334"
"Rua Augusto Zibarth, 765 - Uberaba","140504","14","Terminal Centenário","640","335"
"Rua José Hauer, 278 - Uberaba","140497","14","Terminal Boqueirão","639","335"
"Rua Alfredo Barcik, 477 - Cajuru","140415","14","Terminal Centenário","642","336"
"R. Odenir Dissenha, 380 - Uberaba","141016","14","Vila Reno","641","336"
"Rua Senador Salgado Filho, 6180 - Uberaba","140069","14","Terminal Centenário","643","338"
"Rua Matias Cadori, 569 - Uberaba","140645","14","Terminal Hauer","644","338"
"Rua Alberico Flores Bueno, 801 - Bairro Alto","130186","14","Terminal Santa Cândida","646","341"
"Rua Rio Pelotas, 297 - Bairro Alto","130523","14","Terminal Bairro Alto","647","341"
"Estrada da Graciosa, 79 - Atuba","130491","14","Terminal Boa Vista","648","342"
"Rua Monteiro Tourinho, 1278 - Tingui","130484","14","Terminal Bairro Alto","649","342"
"Rua Paraguai, 65 - Bacacheri","130702","14","Praça Santos Andrade","655","361"
"Rua Cel. Romão Rodrigues de Oliveira Branco, 2 - Jardim Social","130631","14","Augusto Stresser","654","361"
"Rua Itupava, 853 - Alto da Glória","130416","14","Batel","657","365"
"Praça Rui Barbosa - 365 - Jd Social/Batel  /  370-Rua XV / Barigui","102025","14","Jd. Social","656","365"
"Rua Itupava, 283 -  Alto da Glória","110118","14","Hosp. Militar","1722","366"
"Rua Professor Brandão, 50 - Alto da Rua XV","130400","14","Itupava","658","366"
"Rua Papa Rafael, 1572 - Jardim Social","130445","14","Terminal Bairro Alto","661","371"
"Rua Papa Rafael, 373 - Jardim Social","130450","14","Praça Santos Andrade","662","371"
"Av. Victor Ferreira do Amaral, 2405 - Tarumã","130210","14","Bairro Alto","663","372"
"Av. Victor Ferreira do Amaral, 1447 - Tarumã","130215","14","Praça Carlos Gomes","664","372"
"Av. Victor Ferreira do Amaral, 2405 - Tarumã","130210","14","Terminal Bairro Alto","665","373"
"Av. Victor Ferreira do Amaral, 1858 - Tarumã","130211","14","Praça Carlos Gomes","666","373"
"Rua Fagundes Varela, 359- Jardim Social","130271","14","Terminal Bairro Alto","12154","374"
"Rua Fagundes Varela, 730 -  Jardim Social","130276","14","Praça Santos Andrade","12153","374"
"Rua Konrad Adenauer, 539 - Tarumã","130348","14","Praça Santos Andrade","670","375"
"Av. Victor Ferreira do Amaral, 1857 - Tarumã","130212","14","Terminal Bairro Alto","669","375"
"Praça Tiradentes - 380 - Detran/ Vicente Machado","101010","14","Detran","6884","380"
"Rua Quinze de Novembro, 2493 - Alto da Rua XV","130367","14","V. Machado","6883","380"
"Rua Conselheiro Laurindo, 341 - Centro","110153","14","Centro","674","385"
"Rua Frei Orlando, 1243 - Jardim Social","130885","14","Cristo Rei","675","385"
"Av. Nossa Senhora da Penha, 295 - Cristo Rei","130312","14","Praça Carlos Gomes","677","386"
"Av. Nossa Senhora da Penha, 266 - Cristo Rei","130731","14","Cajuru","676","386"
"Rua Oyapock, 184 - Cristo Rei","130891","14","Palotinos","1749","387"
"Rua Santo André, 21 - Cajuru","140961","14","Praça Rui Barbosa","679","387"
"Av. Victor Ferreira do Amaral, 2405 - Tarumã","130210","14","C.Gomes/Tarumã circular","10814","389"
"Av. Nossa Senhora Aparecida, 334 - Seminário","180470","14","Zacarias / Augusta circular","10795","389"
"Av. Prof. Lothário Meissner - Jardim Botânico","140556","14","Santa Bárbara","1735","461"
"Rua Doutor Hugo de Barros, 18 - Jardim das Américas","140560","14","Praça Rui Barbosa","683","461"
"Rua Professor João Doetzer, 191 - Jardim das Américas","140453","14","Praça Rui Barbosa","687","462"
"Av. Prof. Lothário Meissner - Jardim Botânico","140556","14","Ouro Verde","686","462"
"Av. Prof. Lothário Meissner - Jardim Botânico","140556","14","Petrópolis","684","462"
"Av. Nossa Senhora de Lourdes, 779 - Jardim das Américas","140457","14","Praça Rui Barbosa","685","462"
"Av. Prof. Lothário Meissner, 840 - Jardim Botânico","140557","14","Solitude","688","463"
"Rua Engenheiros Rebouças, 858 - Jardim Botanico","110172","14","Praça Carlos Gomes","1747","463"
"Alameda Dr. Muricy, 701 - Centro","110218","14","Jardim Botânico","11113","464"
"Rua Engenheiros Rebouças, 1299 - Rebouças","110174","14","Alcides Munhoz","11133","464"
"Rua Conselheiro Laurindo, 1264- Centro","110147","14","Praça Rui Barbosa","693","465"
"Rua Dr. Alcides Vieira Arcoverde, 1192 - Jardim das Américas","140285","14","Centro Politécnico","694","466"
"Rua Mariano Torres, 2 - Centro","110411","14","Praça 19 de Dezembro (Final de Semana)","3942","466"
"Rua Dr. Alcides Vieira Arcoverde, 1192 - Jardim das Américas","140285","14","Centro Politécnico (Final de Semana)","3943","466"
"Rua Conselheiro Laurindo, 1264- Centro","110147","14","Praça 19 de Dezembro","695","466"
"Rua Henrique Mehl, 591 - Uberaba","140314","14","Praça Rui Barbosa","699","468"
"Av. Comendador Franco, 3661 - Uberaba","140989","14","Jd. Centauro","698","468"
"Rua Imaculada Conceição, 1986 - Prado Velho","140273","14","V. São Paulo","704","471"
"Av. Senador Salgado Filho, 1347 - Prado Velho","140831","14","Praça Rui Barbosa","705","471"
"R. Imac. Conceição, 1832 - Rebouças","141013","14","Uberaba","706","472"
"Rua Senador Salgado Filho, 4203 - Uberaba","140058","14","Praça Rui Barbosa","707","472"
"Av. Comendador Franco, 5935 - Uberaba","140621","14","Praça Rui Barbosa","709","474"
"Av. Comendador Franco, 3661 - Uberaba","140989","14","Jd. Itiberê","708","474"
"Rua Mário Mendes de Lara, 844 - Uberaba","140106","14","Praça Rui Barbosa","711","475"
"Estação PUC (Oficinas / Uberaba)","141011","14","Canal Belém","710","475"
"Av. Sen. Salgado Filho, 890 - Prado Velho","140681","14","Vila Macedo","11595","477"
"R. Ana Berta Roskamp, 1131 - Jardim das Américas","141025","14","Praça Rui Barbosa","11594","477"
"Av. Prof. Lothário Meissner - Jardim Botânico","140556","14","Petrópolis / Solitude - Circular","2188","489"
"Estação Tubo Hospital do Trabalhador","108053","14","Horário Circular","5901","502"
"Estação Tubo Lindóia","108116","14","Terminal Portão","2681","502"
"Estação Tubo Sagrado Coração","108126","14","Terminal Sitio Cercado","2684","502"
"Estação Tubo Euclides da Cunha","108101","14","Terminal Boqueirão","2683","502"
"Estação Tubo Hospital do Trabalhador","108053","14","Terminal Pinheirinho","1387","502"
"Terminal Carmo - 502 - Circular Sul (Horário) / 503 - Boqueirão","104902","14","Terminal Hauer","2682","502"
"Estação Tubo Hipólito da Costa","108090","14","Terminal Boqueirão","1389","503"
"Estação Tubo João Viana Seiler","108075","14","Praça Carlos Gomes","716","503"
"Terminal Sítio Cercado - 507 - Sítio Cercado (Horário)","109113","14","Horário","5644","507"
"Terminal Sítio Cercado - 508 - Sítio Cercado (Anti-horário)","109111","14","Anti Horário","5902","508"
"Av. Mal. Floriano Peixoto, 2793 - Prado Velho","140380","14","Mad. Boqueirão Sentido Praça Carlos Gomes","12073","509"
"Av. Mal. Floriano Peixoto, 7915 - Boqueirão","150627","14","Mad. Boqueirão Sentido T. Boqueirão","11196","509"
"R. Cel. Luíz José dos Santos, 3784 - Xaxim","150388","14","São Francisco","723","511"
"Rua Prof. João Soares Barcelos, 2661 - Boqueirão","150377","14","Terminal Hauer","1610","511"
"Rua Dom José Marello, 18 - Xaxim","150405","14","Terminal Hauer","726","512"
"Rua Herminia Zanetti, 83 - Xaxim","150394","14","Itamarati","725","512"
"Rua Humberto Cicarino, 1089 - Boqueirão","150267","14","Terminal Hauer","728","513"
"Rua Humberto Cicarino, 1136 - Boqueirão","150266","14","Terminal Boqueirão","727","513"
"Rua William Booth, 1625 - Boqueirão","140259","14","Boqueirão","729","515"
"Rua das Carmelitas, 2317 - Boqueirão","140328","14","Hauer","730","515"
"Rua das Carmelitas, 1051 - Hauer","140005","14","Canal Belém","2324","516"
"Av. Senador Salgado Filho, 1464 - Prado Velho","140032","14","Salgado Filho","6924","516"
"Rua Francisco Derosso, 1932 - Xaxim","150084","14","São Francisco / Iguape","10903","519"
"Rua Max Schubert, 495 - Alto Boqueirão","150339","14","Nivaldo Braga","736","521"
"Rua Francisco Derosso, 4170 - Xaxim","150098","14","Maringá","738","522"
"Rua Santana do Itararé, 873 - Sítio Cercado","160314","14","Bairro Novo ""C""","8293","524"
"Rua José Bassa, 1969 - Sítio Cercado","160091","14","Bairro Novo ""B""","8273","524"
"Rua Nicola Pellanda, 2476 - Pinheirinho","160328","14","Terminal Boqueirão","9074","528"
"Rua Eduardo Pinto da Rocha, 824 - Alto Boqueirão","160013","14","Terminal Pinheirinho","9073","528"
"Rua Eduardo Pinto da Rocha, 307 - Alto Boqueirão","160741","14","Sta Inês","742","531"
"Rua Francisco Derosso, 1435 - Alto Boqueirão","160002","14","Terminal Boqueirão","743","531"
"Rua Pastor Antônio Pólito, 879 - Boqueirão","150138","14","Terminal Boqueirão","745","532"
"Rua Coronel Américo Valger, 258 - Alto Boqueirão","160432","14","Jardim Paranaense","744","532"
"Rua Capitão Amin Mosse, 793 - Alto Boqueirão","160213","14","Érico Veríssimo","746","533"
"Rua Maestro Carlos Frank, 1806 - Boqueirão","150027","14","Atendimento E.Veríssimo- Pantanal Circular","2881","533"
"Rua Maestro Carlos Frank, 1806 - Boqueirão","150027","14","E.Veríssimo-Boqueirão","747","533"
"Rua Maestro Carlos Frank, 2260 - Boqueirão","150029","14","Terminal Boqueirão","750","534"
"Rua Marte, 514 - Sítio Cercado","150347","14","Terminal Sítio Cercado","749","534"
"Rua Eduardo Pinto da Rocha, 824 - Alto Boqueirão","160013","14","Osternack","751","535"
"Rua Eduardo Pinto da Rocha, 602 - Alto Boqueirão","160012","14","Terminal Boqueirão","752","535"
"Rua Eduardo Pinto da Rocha, 824 - Alto Boqueirão","160013","14","Zoológico","755","536"
"Rua Coronel Américo Valger, 257 - Alto Boqueirão","160010","14","Terminal Boqueirão","1781","536"
"Rua São José dos Pinhais, 121 - Sítio Cercado","160099","14","Terminal Sítio Cercado","7413","541"
"Rua José Bassa, 1969 - Sítio Cercado","160091","14","Bairro Novo ""B"" Circular","761","542"
"Rua Artur Martins Franco, 2660 - Cidade Industrial","180165","14","Terminal Boqueirão","763","545"
"Rua Isaac Ferreira da Cruz, 3350 - Sítio Cercado","160023","14","Terminal Fazendinha","764","545"
"Rua Lupionopolis, 487 - Sítio Cercado","160315","14","Bairro Novo ""C"" Circular (Sábados)","6881","547"
"Rua Lupionopolis, 487 - Sítio Cercado","160315","14","Bairro Novo ""C"" Circular","767","547"
"Rua Reinaldo de Carvalho-bola, 72 - Ganchinho","160189","14","Terminal Sitio Cercado","3741","548"
"Rua Eduardo Pinto da Rocha, 2669 - Ganchinho","160468","14","Osternack","3742","548"
"Rua Izaac Ferreira da Cruz, 3501 - Sítio Cercado","160054","14","Bairro novo","2162","549"
"Rua Isaac Ferreira da Cruz, 725 - Sítio Cercado","150131","14","Boqueirão","2163","549"
"Rua Eduardo Pinto da Rocha, 2970 - Sitio Cercado","160749","14","Sambaqui","7611","552"
"Rua Guacui, 110 - Sítio Cercado","160183","14","Terminal Sítio Cercado","7610","552"
"Rua Eduardo Pinto da Rocha, 2970 - Sitio Cercado","160749","14","Sambaqui - Ultima Viagem","7713","552"
"Rua Maria Moscarde Fanini, 49 - Guaíra","150492","14","Alferes Poli","11096","560"
"Praça Rui Barbosa - 385 - Cristo Rei","102027","14","Rui Barbosa Chegada","11094","560"
"Rua Prof. Leônidas Ferreira da Costa, 401 - Parolin","150624","14","Praça Rui Barbosa","779","561"
"Rua Doutor Pamfilo D'assunção, 1967 - Rebouças","150622","14","Guilhermina","778","561"
"Rodovia BR476 - Pista Lateral, 20227 - Pinheirinho","160076","14","Terminal Pinheirinho - Quartel General","8196","600"
"Rua Atílio Brunete, 1998 - Capão Raso","170276","14","Terminal Pinheirinho - Kamyr","8197","600"
"Estação Tubo Cel. Luiz José dos Santos","108091","14","Terminal Boqueirão","2662","602"
"Terminal Capão Raso - 602 - Circular Sul (AH) / 603-Pinheirinho/Rui Barbosa","104803","14","Terminal Portão","2664","602"
"Estação Tubo Antero de Quental","108117","14","Terminal Hauer","2663","602"
"Estação Tubo Arroio Cercado","108129","14","Terminal Pinheirinho","2665","602"
"Estação Tubo Arroio Cercado","108129","14","Anti-Horário","6661","602"
"Estação Tubo Erton Coelho","108110","14","Terminal Sitio Cercado","1388","602"
"Estação Tubo Sebastião Paraná","108043","14","Praça Rui Barbosa","1344","603"
"Estação Tubo Hospital do Trabalhador","108054","14","Terminal Pinheirinho","1343","603"
"Av. República Argentina, 4334 - Portão","170262","14","CIC","2146","609"
"Rua José Rodrigues Pinheiro, 525 - Capão Raso","170082","14","Praça Rui Barbosa","2147","609"
"R. Carlos Dietzsch, 465 - Portão","180103","14","Terminal Portão","798","611"
"Rua Rezala Simão, 1447 -Santa Quitéria","180009","14","Terminal Fazendinha","797","611"
"R. João Bettega, 2967 - Cidade Industrial","180092","14","Terminal Portão","800","612"
"R. João Bettega, 4100 - Cidade Industrial","180089","14","Terminal CIC","799","612"
"Rua Doutor Luís Losso Filho, 243 - Novo Mundo","170042","14","Uberlândia","8814","615"
"Rua Itacolomi, 849 - Portão","170047","14","Portão","11394","615"
"Rua Rio de Janeiro, 834 - Água Verde","150062","14","Terminal Portão","1964","616"
"Rua Santa Zita, 1 - Guaíra","150064","14","Estação Fanny","1963","616"
"Rua José Palú, 711 - Novo Mundo","150116","14","Terminal Portão","1962","616"
"R. Roberto Koch, 486","150886","14","Estação Santa Bernadethe","1961","616"
"Rua Antônio Sarote, 35 - Tatuquara","170505","14","Jd. Ludovica","11453","617"
"Rua Antônio Zanon, 220 - Tatuquara","170514","14","Terminal Pinheirinho","11433","617"
"Rua Ernesto Germano Fco. Hannemann, 394 - Tatuquara","170946","14","Atendimento Sta. Rita - Última Viagem","12313","619"
"Rua Ernesto Germano Fco. Hannemann, 394 - Tatuquara","170946","14","Terminal CIC","11434","619"
"Av. Juscelino Kubitschek de Oliveira, 12793 - Cidade Industrial","170064","14","Terminal Tatuquara","11435","619"
"Rua Maestro Francisco Antonelo, 483 - Fanny","150289","14","Terminal Hauer","816","621"
"Rua Maestro Francisco Antonelo, 2027 - Fanny","150284","14","Terminal Capão Raso","817","621"
"Rua Professor Algacir Munhoz Mader, 639 - Cidade Industrial","170296","14","Rondon","818","622"
"Rua Professor Algacir Munhoz Mader, 431 - Cidade Industrial","170289","14","Terminal Capão Raso","819","622"
"Rua Laudelino Ferreira Lopes, 1351 - Novo Mundo","170184","14","Terminal Capão Raso","821","623"
"Rua Laudelino Ferreira Lopes, 2081 - Novo Mundo","170193","14","Parque Industrial","820","623"
"Rua Primeiro de Maio, 975 - Xaxim","150728","14","Vila São Pedro","822","624"
"Rua Paulinas, 109 - Capão Raso","150361","14","Terminal Capão Raso","823","624"
"Rua Odenir Silveira, 305 - Xaxim","150444","14","Terminal Capão Raso","825","625"
"Rua Barão de Santo Ângelo, 957 - Xaxim","150351","14","Terminal Sítio Cercado","824","625"
"Av. Juscelino Kubitscheck de Oliveira, 1330 - Cidade Industrial","170141","14","Terminal Capão Raso","827","627"
"Av. Juscelino Kubitscheck de Oliveira, 1330 - Cidade Industrial","170141","14","Atendimento UTFPR - Capão Raso","8893","627"
"Rua Pedro Gusso, 3209 - Cidade Industrial","170318","14","Bosch","826","627"
"Av. Juscelino Kubitschek de Oliveira, 12793 - Cidade Industrial","170064","14","Bairro Carbomafra","12576","628"
"Av. Juscelino Kubitschek de Oliveira, 12453 - Cidade Industrial","170063","14","Terminal CIC / Sentido Capão Raso","12573","628"
"Rua João Bonat, 431 - Novo Mundo","170243","14","Terminal Capão Raso","12593","628"
"Rua Pedro Gusso, 2944 - Cidade Industrial","170317","14","Terminal CIC / Sentido BOSCH","12575","628"
"Rua Francisco Derosso, 4479 - Xaxim","150101","14","Terminal Capão Raso","830","629"
"Rua Francisco Derosso, 2180 - Xaxim","150086","14","Alto Boqueirão","831","629"
"Rua Ciro Corrêa Pereira, 2502 - Cidade Industrial","170809","14","Vitória Régia","832","630"
"Rua Ciro Corrêa Pereira, 2500 - Cidade Industrial","170808","14","Terminal Pinheirinho","833","630"
"Rua Helena C. S. Corrêa, 504 - Pinheirinho","150838","14","BR 476 - Piratini","3065","631"
"Rua Cid. Marcondes de Albuquerque, 514 - Pinheirinho","150461","14","Maria Angélica","837","633"
"Alameda Nsa. Sra. do Sagrado Coração, 560 - Pinheirinho","150516","14","Terminal Pinheirinho","838","633"
"Rua Londrina, 288 - Pinheirinho","160250","14","Londrina","839","635"
"Rua Isaac Ferreira da Cruz, 5240 - Pinheirinho","160034","14","Terminal Pinheirinho","840","635"
"Rua Cruzeiro do Sul, 372 - Sítio Cercado","160241","14","Terminal Pinheirinho","842","636"
"Rua Celeste Tortato Gabardo, 880 - Sítio Cercado","160246","14","Rio Negro","841","636"
"Rua Celeste Tortato Gabardo, 538 - Sítio Cercado","160234","14","Terminal Sítio Cercado","843","637"
"Rua Isaac Ferreira da Cruz, 5606 - Pinheirinho","160035","14","Terminal Pinheirinho","844","637"
"Rua Nicola Pellanda, 1719 - Pinheirinho","160145","14","Terminal Pinheirinho","846","638"
